Date,Site ID,POC,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,SITE_LATITUDE,SITE_LONGITUDE
12/12/2019,60374004,1,17.1,62,Long Beach (South),1,100,33.79236,-118.17533
12/13/2019,60374004,1,24.5,77,Long Beach (South),1,100,33.79236,-118.17533
12/14/2019,60374004,1,12.9,53,Long Beach (South),1,100,33.79236,-118.17533
12/15/2019,60374004,1,5.9,25,Long Beach (South),1,100,33.79236,-118.17533
12/16/2019,60374004,1,4.7,20,Long Beach (South),1,100,33.79236,-118.17533
12/17/2019,60374004,1,3,13,Long Beach (South),1,100,33.79236,-118.17533
12/18/2019,60374004,1,9.4,39,Long Beach (South),1,100,33.79236,-118.17533
12/19/2019,60374004,1,17.5,62,Long Beach (South),1,100,33.79236,-118.17533
12/20/2019,60374004,1,12,50,Long Beach (South),1,100,33.79236,-118.17533
12/21/2019,60374004,1,15.9,59,Long Beach (South),1,100,33.79236,-118.17533
12/22/2019,60374004,1,9.5,40,Long Beach (South),1,100,33.79236,-118.17533
12/23/2019,60374004,1,6.2,26,Long Beach (South),1,100,33.79236,-118.17533
12/24/2019,60374004,1,8.5,35,Long Beach (South),1,100,33.79236,-118.17533
12/25/2019,60374004,1,3.5,15,Long Beach (South),1,100,33.79236,-118.17533
12/26/2019,60374004,1,5,21,Long Beach (South),1,100,33.79236,-118.17533
12/27/2019,60374004,1,12.6,52,Long Beach (South),1,100,33.79236,-118.17533
12/28/2019,60374004,1,13.1,53,Long Beach (South),1,100,33.79236,-118.17533
12/29/2019,60374004,1,14.6,56,Long Beach (South),1,100,33.79236,-118.17533
12/30/2019,60374004,1,7,29,Long Beach (South),1,100,33.79236,-118.17533
12/31/2019,60374004,1,19.1,66,Long Beach (South),1,100,33.79236,-118.17533
01/01/2019,60374004,3,5.6,23,Long Beach (South),1,100,33.79236,-118.17533
01/02/2019,60374004,3,15.6,58,Long Beach (South),1,100,33.79236,-118.17533
01/03/2019,60374004,3,15,57,Long Beach (South),1,100,33.79236,-118.17533
01/04/2019,60374004,3,20.5,69,Long Beach (South),1,100,33.79236,-118.17533
01/05/2019,60374004,3,19.6,67,Long Beach (South),1,100,33.79236,-118.17533
01/06/2019,60374004,3,10.1,42,Long Beach (South),1,100,33.79236,-118.17533
01/07/2019,60374004,3,9.1,38,Long Beach (South),1,100,33.79236,-118.17533
01/08/2019,60374004,3,12.8,52,Long Beach (South),1,100,33.79236,-118.17533
01/09/2019,60374004,3,17.1,62,Long Beach (South),1,100,33.79236,-118.17533
01/10/2019,60374004,3,11.6,48,Long Beach (South),1,100,33.79236,-118.17533
01/11/2019,60374004,3,24.4,77,Long Beach (South),1,100,33.79236,-118.17533
01/12/2019,60374004,3,6.1,25,Long Beach (South),1,100,33.79236,-118.17533
01/13/2019,60374004,3,14,55,Long Beach (South),1,100,33.79236,-118.17533
01/14/2019,60374004,3,6.6,28,Long Beach (South),1,100,33.79236,-118.17533
01/15/2019,60374004,3,5.4,23,Long Beach (South),1,100,33.79236,-118.17533
01/16/2019,60374004,3,3.9,16,Long Beach (South),1,100,33.79236,-118.17533
01/17/2019,60374004,3,3.9,16,Long Beach (South),1,100,33.79236,-118.17533
01/18/2019,60374004,3,12.1,51,Long Beach (South),1,100,33.79236,-118.17533
01/19/2019,60374004,3,12.9,53,Long Beach (South),1,100,33.79236,-118.17533
01/20/2019,60374004,3,10,42,Long Beach (South),1,100,33.79236,-118.17533
01/21/2019,60374004,3,4,17,Long Beach (South),1,100,33.79236,-118.17533
01/22/2019,60374004,3,8.9,37,Long Beach (South),1,100,33.79236,-118.17533
01/23/2019,60374004,3,12,50,Long Beach (South),1,100,33.79236,-118.17533
01/24/2019,60374004,3,15.1,57,Long Beach (South),1,100,33.79236,-118.17533
01/25/2019,60374004,3,10.8,45,Long Beach (South),1,100,33.79236,-118.17533
01/26/2019,60374004,3,13.3,54,Long Beach (South),1,100,33.79236,-118.17533
01/27/2019,60374004,3,22,72,Long Beach (South),1,100,33.79236,-118.17533
01/28/2019,60374004,3,30,89,Long Beach (South),1,100,33.79236,-118.17533
01/29/2019,60374004,3,24,76,Long Beach (South),1,100,33.79236,-118.17533
01/30/2019,60374004,3,14.5,56,Long Beach (South),1,100,33.79236,-118.17533
01/31/2019,60374004,3,10.1,42,Long Beach (South),1,100,33.79236,-118.17533
02/01/2019,60374004,3,7.1,30,Long Beach (South),1,100,33.79236,-118.17533
02/02/2019,60374004,3,5.2,22,Long Beach (South),1,100,33.79236,-118.17533
02/03/2019,60374004,3,6.2,26,Long Beach (South),1,100,33.79236,-118.17533
02/04/2019,60374004,3,4.8,20,Long Beach (South),1,100,33.79236,-118.17533
02/05/2019,60374004,3,3.2,13,Long Beach (South),1,100,33.79236,-118.17533
02/06/2019,60374004,3,3.2,13,Long Beach (South),1,100,33.79236,-118.17533
02/07/2019,60374004,3,9.7,40,Long Beach (South),1,100,33.79236,-118.17533
02/08/2019,60374004,3,12.7,52,Long Beach (South),1,100,33.79236,-118.17533
02/09/2019,60374004,3,10.2,43,Long Beach (South),1,100,33.79236,-118.17533
02/10/2019,60374004,3,6.3,26,Long Beach (South),1,100,33.79236,-118.17533
02/11/2019,60374004,3,7.6,32,Long Beach (South),1,100,33.79236,-118.17533
02/12/2019,60374004,3,11.9,50,Long Beach (South),1,100,33.79236,-118.17533
02/13/2019,60374004,3,8.5,35,Long Beach (South),1,100,33.79236,-118.17533
02/14/2019,60374004,3,4.8,20,Long Beach (South),1,100,33.79236,-118.17533
02/15/2019,60374004,3,4.9,20,Long Beach (South),1,100,33.79236,-118.17533
02/16/2019,60374004,3,4.6,19,Long Beach (South),1,100,33.79236,-118.17533
02/17/2019,60374004,3,3.6,15,Long Beach (South),1,100,33.79236,-118.17533
02/18/2019,60374004,3,3.8,16,Long Beach (South),1,100,33.79236,-118.17533
02/19/2019,60374004,3,7.4,31,Long Beach (South),1,100,33.79236,-118.17533
02/20/2019,60374004,3,6.8,28,Long Beach (South),1,100,33.79236,-118.17533
02/21/2019,60374004,3,6.4,27,Long Beach (South),1,100,33.79236,-118.17533
02/22/2019,60374004,3,9.8,41,Long Beach (South),1,100,33.79236,-118.17533
02/23/2019,60374004,3,9.1,38,Long Beach (South),1,100,33.79236,-118.17533
02/24/2019,60374004,3,16.5,60,Long Beach (South),1,100,33.79236,-118.17533
02/25/2019,60374004,3,11.5,48,Long Beach (South),1,100,33.79236,-118.17533
02/26/2019,60374004,3,15.2,58,Long Beach (South),1,100,33.79236,-118.17533
02/27/2019,60374004,3,8.4,35,Long Beach (South),1,100,33.79236,-118.17533
02/28/2019,60374004,3,9,38,Long Beach (South),1,100,33.79236,-118.17533
03/01/2019,60374004,3,11.1,46,Long Beach (South),1,100,33.79236,-118.17533
03/02/2019,60374004,3,3.9,16,Long Beach (South),1,100,33.79236,-118.17533
03/03/2019,60374004,3,2,8,Long Beach (South),1,100,33.79236,-118.17533
03/04/2019,60374004,3,3.6,15,Long Beach (South),1,100,33.79236,-118.17533
03/05/2019,60374004,3,10.3,43,Long Beach (South),1,100,33.79236,-118.17533
03/06/2019,60374004,3,8.4,35,Long Beach (South),1,100,33.79236,-118.17533
03/07/2019,60374004,3,4.3,18,Long Beach (South),1,100,33.79236,-118.17533
03/08/2019,60374004,3,3.1,13,Long Beach (South),1,100,33.79236,-118.17533
03/09/2019,60374004,3,5.9,25,Long Beach (South),1,100,33.79236,-118.17533
03/10/2019,60374004,3,5,21,Long Beach (South),1,100,33.79236,-118.17533
03/11/2019,60374004,3,8.9,37,Long Beach (South),1,100,33.79236,-118.17533
03/12/2019,60374004,3,7.7,32,Long Beach (South),1,100,33.79236,-118.17533
03/13/2019,60374004,3,9.8,41,Long Beach (South),1,100,33.79236,-118.17533
03/14/2019,60374004,3,6.2,26,Long Beach (South),1,100,33.79236,-118.17533
03/15/2019,60374004,3,7.1,30,Long Beach (South),1,100,33.79236,-118.17533
03/16/2019,60374004,3,9.8,41,Long Beach (South),1,100,33.79236,-118.17533
03/17/2019,60374004,3,9.3,39,Long Beach (South),1,100,33.79236,-118.17533
03/18/2019,60374004,3,10,42,Long Beach (South),1,100,33.79236,-118.17533
03/19/2019,60374004,3,11.2,47,Long Beach (South),1,100,33.79236,-118.17533
03/20/2019,60374004,3,5.9,25,Long Beach (South),1,100,33.79236,-118.17533
03/21/2019,60374004,3,4.9,20,Long Beach (South),1,100,33.79236,-118.17533
03/22/2019,60374004,3,5.4,23,Long Beach (South),1,100,33.79236,-118.17533
03/23/2019,60374004,3,5.8,24,Long Beach (South),1,100,33.79236,-118.17533
03/24/2019,60374004,3,9.5,40,Long Beach (South),1,100,33.79236,-118.17533
03/25/2019,60374004,3,12.8,52,Long Beach (South),1,100,33.79236,-118.17533
03/26/2019,60374004,3,13.7,54,Long Beach (South),1,100,33.79236,-118.17533
03/27/2019,60374004,3,5,21,Long Beach (South),1,100,33.79236,-118.17533
03/28/2019,60374004,3,5.4,23,Long Beach (South),1,100,33.79236,-118.17533
03/29/2019,60374004,3,9.3,39,Long Beach (South),1,100,33.79236,-118.17533
03/30/2019,60374004,3,13,53,Long Beach (South),1,100,33.79236,-118.17533
03/31/2019,60374004,3,15.9,59,Long Beach (South),1,100,33.79236,-118.17533
04/01/2019,60374004,3,11.6,48,Long Beach (South),1,100,33.79236,-118.17533
04/02/2019,60374004,3,8.6,36,Long Beach (South),1,100,33.79236,-118.17533
04/03/2019,60374004,3,2.9,12,Long Beach (South),1,100,33.79236,-118.17533
04/04/2019,60374004,3,3.6,15,Long Beach (South),1,100,33.79236,-118.17533
04/05/2019,60374004,3,4.2,18,Long Beach (South),1,100,33.79236,-118.17533
04/06/2019,60374004,3,3.7,15,Long Beach (South),1,100,33.79236,-118.17533
04/07/2019,60374004,3,10.1,42,Long Beach (South),1,100,33.79236,-118.17533
04/08/2019,60374004,3,14.7,56,Long Beach (South),1,100,33.79236,-118.17533
04/09/2019,60374004,3,12.2,51,Long Beach (South),1,100,33.79236,-118.17533
04/10/2019,60374004,3,4.9,20,Long Beach (South),1,100,33.79236,-118.17533
04/11/2019,60374004,3,13.8,55,Long Beach (South),1,100,33.79236,-118.17533
04/12/2019,60374004,3,11.5,48,Long Beach (South),1,100,33.79236,-118.17533
04/13/2019,60374004,3,10.8,45,Long Beach (South),1,100,33.79236,-118.17533
04/14/2019,60374004,3,11.1,46,Long Beach (South),1,100,33.79236,-118.17533
04/15/2019,60374004,3,10.3,43,Long Beach (South),1,100,33.79236,-118.17533
04/16/2019,60374004,3,6.4,27,Long Beach (South),1,100,33.79236,-118.17533
04/17/2019,60374004,3,8.2,34,Long Beach (South),1,100,33.79236,-118.17533
04/18/2019,60374004,3,13.1,53,Long Beach (South),1,100,33.79236,-118.17533
04/19/2019,60374004,3,16.5,60,Long Beach (South),1,100,33.79236,-118.17533
04/20/2019,60374004,3,7.1,30,Long Beach (South),1,100,33.79236,-118.17533
04/21/2019,60374004,3,7.1,30,Long Beach (South),1,100,33.79236,-118.17533
04/22/2019,60374004,3,12.1,51,Long Beach (South),1,100,33.79236,-118.17533
04/23/2019,60374004,3,15,57,Long Beach (South),1,100,33.79236,-118.17533
04/24/2019,60374004,3,15.5,58,Long Beach (South),1,100,33.79236,-118.17533
04/25/2019,60374004,3,12.8,52,Long Beach (South),1,100,33.79236,-118.17533
04/26/2019,60374004,3,9,38,Long Beach (South),1,100,33.79236,-118.17533
04/27/2019,60374004,3,7.7,32,Long Beach (South),1,100,33.79236,-118.17533
04/28/2019,60374004,3,6.9,29,Long Beach (South),1,100,33.79236,-118.17533
04/29/2019,60374004,3,6,25,Long Beach (South),1,100,33.79236,-118.17533
04/30/2019,60374004,3,7.4,31,Long Beach (South),1,100,33.79236,-118.17533
05/01/2019,60374004,3,9.6,40,Long Beach (South),1,100,33.79236,-118.17533
05/02/2019,60374004,3,13,53,Long Beach (South),1,100,33.79236,-118.17533
05/03/2019,60374004,3,15.7,59,Long Beach (South),1,100,33.79236,-118.17533
05/04/2019,60374004,3,16.4,60,Long Beach (South),1,100,33.79236,-118.17533
05/05/2019,60374004,3,9.9,41,Long Beach (South),1,100,33.79236,-118.17533
05/06/2019,60374004,3,4.6,19,Long Beach (South),1,100,33.79236,-118.17533
05/07/2019,60374004,3,3.3,14,Long Beach (South),1,100,33.79236,-118.17533
05/08/2019,60374004,3,4.1,17,Long Beach (South),1,100,33.79236,-118.17533
05/09/2019,60374004,3,3.3,14,Long Beach (South),1,100,33.79236,-118.17533
05/10/2019,60374004,3,2,8,Long Beach (South),1,100,33.79236,-118.17533
05/11/2019,60374004,3,4.7,20,Long Beach (South),1,100,33.79236,-118.17533
05/12/2019,60374004,3,8,33,Long Beach (South),1,100,33.79236,-118.17533
05/13/2019,60374004,3,7.1,30,Long Beach (South),1,100,33.79236,-118.17533
05/14/2019,60374004,3,8.6,36,Long Beach (South),1,100,33.79236,-118.17533
05/15/2019,60374004,3,7.7,32,Long Beach (South),1,100,33.79236,-118.17533
05/16/2019,60374004,3,5.2,22,Long Beach (South),1,100,33.79236,-118.17533
05/17/2019,60374004,3,8.6,36,Long Beach (South),1,100,33.79236,-118.17533
05/18/2019,60374004,3,9.3,39,Long Beach (South),1,100,33.79236,-118.17533
05/19/2019,60374004,3,5,21,Long Beach (South),1,100,33.79236,-118.17533
05/20/2019,60374004,3,4.6,19,Long Beach (South),1,100,33.79236,-118.17533
05/21/2019,60374004,3,6.2,26,Long Beach (South),1,100,33.79236,-118.17533
05/22/2019,60374004,3,6.1,25,Long Beach (South),1,100,33.79236,-118.17533
05/23/2019,60374004,3,8.8,37,Long Beach (South),1,100,33.79236,-118.17533
05/24/2019,60374004,3,8.4,35,Long Beach (South),1,100,33.79236,-118.17533
05/25/2019,60374004,3,5.4,23,Long Beach (South),1,100,33.79236,-118.17533
05/26/2019,60374004,3,6.2,26,Long Beach (South),1,100,33.79236,-118.17533
05/27/2019,60374004,3,5.8,24,Long Beach (South),1,100,33.79236,-118.17533
05/28/2019,60374004,3,6.8,28,Long Beach (South),1,100,33.79236,-118.17533
05/29/2019,60374004,3,8.8,37,Long Beach (South),1,100,33.79236,-118.17533
05/30/2019,60374004,3,13.3,54,Long Beach (South),1,100,33.79236,-118.17533
05/31/2019,60374004,3,10.4,43,Long Beach (South),1,100,33.79236,-118.17533
06/01/2019,60374004,3,6.5,27,Long Beach (South),1,100,33.79236,-118.17533
06/02/2019,60374004,3,4.5,19,Long Beach (South),1,100,33.79236,-118.17533
06/03/2019,60374004,3,8.4,35,Long Beach (South),1,100,33.79236,-118.17533
06/04/2019,60374004,3,6.2,26,Long Beach (South),1,100,33.79236,-118.17533
06/05/2019,60374004,3,4.5,19,Long Beach (South),1,100,33.79236,-118.17533
06/06/2019,60374004,3,6.3,26,Long Beach (South),1,100,33.79236,-118.17533
06/07/2019,60374004,3,5.5,23,Long Beach (South),1,100,33.79236,-118.17533
06/08/2019,60374004,3,6.7,28,Long Beach (South),1,100,33.79236,-118.17533
06/09/2019,60374004,3,13.5,54,Long Beach (South),1,100,33.79236,-118.17533
06/10/2019,60374004,3,12.9,53,Long Beach (South),1,100,33.79236,-118.17533
06/11/2019,60374004,3,10.2,43,Long Beach (South),1,100,33.79236,-118.17533
06/12/2019,60374004,3,9.4,39,Long Beach (South),1,100,33.79236,-118.17533
06/13/2019,60374004,3,12.7,52,Long Beach (South),1,100,33.79236,-118.17533
06/14/2019,60374004,3,10.7,45,Long Beach (South),1,100,33.79236,-118.17533
06/15/2019,60374004,3,8.9,37,Long Beach (South),1,100,33.79236,-118.17533
06/16/2019,60374004,3,9.1,38,Long Beach (South),1,100,33.79236,-118.17533
06/17/2019,60374004,3,4.2,18,Long Beach (South),1,100,33.79236,-118.17533
06/18/2019,60374004,3,6.6,28,Long Beach (South),1,100,33.79236,-118.17533
06/19/2019,60374004,3,9.5,40,Long Beach (South),1,100,33.79236,-118.17533
06/20/2019,60374004,3,4.1,17,Long Beach (South),1,100,33.79236,-118.17533
06/21/2019,60374004,3,2.1,9,Long Beach (South),1,100,33.79236,-118.17533
06/22/2019,60374004,3,7.3,30,Long Beach (South),1,100,33.79236,-118.17533
06/23/2019,60374004,3,9.8,41,Long Beach (South),1,100,33.79236,-118.17533
06/24/2019,60374004,3,9.7,40,Long Beach (South),1,100,33.79236,-118.17533
06/25/2019,60374004,3,6.5,27,Long Beach (South),1,100,33.79236,-118.17533
06/26/2019,60374004,3,7.7,32,Long Beach (South),1,100,33.79236,-118.17533
06/27/2019,60374004,3,8.8,37,Long Beach (South),1,100,33.79236,-118.17533
06/28/2019,60374004,3,10.6,44,Long Beach (South),1,100,33.79236,-118.17533
06/29/2019,60374004,3,11.6,48,Long Beach (South),1,100,33.79236,-118.17533
06/30/2019,60374004,3,11.7,49,Long Beach (South),1,100,33.79236,-118.17533
07/01/2019,60374004,3,13.2,53,Long Beach (South),1,100,33.79236,-118.17533
07/02/2019,60374004,3,12.7,52,Long Beach (South),1,100,33.79236,-118.17533
07/03/2019,60374004,3,12.5,52,Long Beach (South),1,100,33.79236,-118.17533
07/04/2019,60374004,3,24.7,77,Long Beach (South),1,100,33.79236,-118.17533
07/05/2019,60374004,3,13.4,54,Long Beach (South),1,100,33.79236,-118.17533
07/06/2019,60374004,3,13.1,53,Long Beach (South),1,100,33.79236,-118.17533
07/07/2019,60374004,3,10,42,Long Beach (South),1,100,33.79236,-118.17533
07/08/2019,60374004,3,9.8,41,Long Beach (South),1,100,33.79236,-118.17533
07/09/2019,60374004,3,10.5,44,Long Beach (South),1,100,33.79236,-118.17533
07/10/2019,60374004,3,14.2,55,Long Beach (South),1,100,33.79236,-118.17533
07/11/2019,60374004,3,12.5,52,Long Beach (South),1,100,33.79236,-118.17533
07/12/2019,60374004,3,12.8,52,Long Beach (South),1,100,33.79236,-118.17533
07/13/2019,60374004,3,10.4,43,Long Beach (South),1,100,33.79236,-118.17533
07/14/2019,60374004,3,14.3,56,Long Beach (South),1,100,33.79236,-118.17533
07/15/2019,60374004,3,18.9,65,Long Beach (South),1,100,33.79236,-118.17533
07/16/2019,60374004,3,11.5,48,Long Beach (South),1,100,33.79236,-118.17533
07/17/2019,60374004,3,9.5,40,Long Beach (South),1,100,33.79236,-118.17533
07/18/2019,60374004,3,8.9,37,Long Beach (South),1,100,33.79236,-118.17533
07/19/2019,60374004,3,6,25,Long Beach (South),1,100,33.79236,-118.17533
07/20/2019,60374004,3,8.4,35,Long Beach (South),1,100,33.79236,-118.17533
07/21/2019,60374004,3,7.4,31,Long Beach (South),1,100,33.79236,-118.17533
07/22/2019,60374004,3,10.6,44,Long Beach (South),1,100,33.79236,-118.17533
07/26/2019,60374004,3,15,57,Long Beach (South),1,100,33.79236,-118.17533
07/27/2019,60374004,3,11.4,48,Long Beach (South),1,100,33.79236,-118.17533
07/28/2019,60374004,3,10.3,43,Long Beach (South),1,100,33.79236,-118.17533
07/29/2019,60374004,3,10.9,45,Long Beach (South),1,100,33.79236,-118.17533
07/30/2019,60374004,3,12.3,51,Long Beach (South),1,100,33.79236,-118.17533
07/31/2019,60374004,3,13.7,54,Long Beach (South),1,100,33.79236,-118.17533
08/01/2019,60374004,3,10.9,45,Long Beach (South),1,100,33.79236,-118.17533
08/02/2019,60374004,3,8.1,34,Long Beach (South),1,100,33.79236,-118.17533
08/03/2019,60374004,3,10.4,43,Long Beach (South),1,100,33.79236,-118.17533
08/04/2019,60374004,3,11.9,50,Long Beach (South),1,100,33.79236,-118.17533
08/05/2019,60374004,3,14.2,55,Long Beach (South),1,100,33.79236,-118.17533
08/06/2019,60374004,3,11.9,50,Long Beach (South),1,100,33.79236,-118.17533
08/07/2019,60374004,3,8.6,36,Long Beach (South),1,100,33.79236,-118.17533
08/08/2019,60374004,3,12.4,52,Long Beach (South),1,100,33.79236,-118.17533
08/09/2019,60374004,3,10.2,43,Long Beach (South),1,100,33.79236,-118.17533
08/10/2019,60374004,3,7,29,Long Beach (South),1,100,33.79236,-118.17533
08/11/2019,60374004,3,5.4,23,Long Beach (South),1,100,33.79236,-118.17533
08/12/2019,60374004,3,8.3,35,Long Beach (South),1,100,33.79236,-118.17533
08/13/2019,60374004,3,16,59,Long Beach (South),1,100,33.79236,-118.17533
08/14/2019,60374004,3,17.2,62,Long Beach (South),1,100,33.79236,-118.17533
08/15/2019,60374004,3,17,61,Long Beach (South),1,100,33.79236,-118.17533
08/16/2019,60374004,3,7.3,30,Long Beach (South),1,100,33.79236,-118.17533
08/17/2019,60374004,3,5.4,23,Long Beach (South),1,100,33.79236,-118.17533
08/18/2019,60374004,3,4.7,20,Long Beach (South),1,100,33.79236,-118.17533
08/19/2019,60374004,3,5.7,24,Long Beach (South),1,100,33.79236,-118.17533
08/20/2019,60374004,3,8.5,35,Long Beach (South),1,100,33.79236,-118.17533
08/21/2019,60374004,3,10.6,44,Long Beach (South),1,100,33.79236,-118.17533
08/22/2019,60374004,3,9.7,40,Long Beach (South),1,100,33.79236,-118.17533
08/23/2019,60374004,3,9.4,39,Long Beach (South),1,100,33.79236,-118.17533
08/24/2019,60374004,3,8.7,36,Long Beach (South),1,100,33.79236,-118.17533
08/25/2019,60374004,3,9.6,40,Long Beach (South),1,100,33.79236,-118.17533
08/26/2019,60374004,3,7.7,32,Long Beach (South),1,100,33.79236,-118.17533
08/27/2019,60374004,3,8.9,37,Long Beach (South),1,100,33.79236,-118.17533
08/28/2019,60374004,3,7.8,33,Long Beach (South),1,100,33.79236,-118.17533
08/29/2019,60374004,3,10.9,45,Long Beach (South),1,100,33.79236,-118.17533
08/30/2019,60374004,3,10,42,Long Beach (South),1,100,33.79236,-118.17533
08/31/2019,60374004,3,10.8,45,Long Beach (South),1,100,33.79236,-118.17533
09/01/2019,60374004,3,10.6,44,Long Beach (South),1,100,33.79236,-118.17533
09/02/2019,60374004,3,8.4,35,Long Beach (South),1,100,33.79236,-118.17533
09/03/2019,60374004,3,9.8,41,Long Beach (South),1,100,33.79236,-118.17533
09/04/2019,60374004,3,13.4,54,Long Beach (South),1,100,33.79236,-118.17533
09/05/2019,60374004,3,11.8,49,Long Beach (South),1,100,33.79236,-118.17533
09/06/2019,60374004,3,7.5,31,Long Beach (South),1,100,33.79236,-118.17533
